순위,시장,종목코드,종목명,현재가,목표가,상승여력(%)
440,KOSDAQ,064760,티씨케이,290500.0,368750.0,26.94%
441,KOSPI,010950,S-Oil,113700.0,144200.0,26.82%
442,KOSDAQ,130580,나이스디앤비,5520.0,7000.0,26.81%
443,KOSPI,014680,한솔케미칼,303500.0,384500.0,26.69%
444,KOSPI,032640,LG유플러스,15800.0,20000.0,26.58%
445,KOSPI,004150,한솔홀딩스,3640.0,4600.0,26.37%
446,KOSDAQ,440110,파두,103000.0,130000.0,26.21%
447,KOSPI,024110,기업은행,22400.0,28250.0,26.12%
448,KOSPI,000370,한화손해보험,6720.0,8471.0,26.06%
449,KOSDAQ,036200,유니셈,11950.0,15000.0,25.52%
450,KOSDAQ,069080,웹젠,11980.0,15000.0,25.21%
451,KOSPI,034220,LG디스플레이,14130.0,17688.0,25.18%
452,KOSPI,443060,HD현대마린솔루션,255000.0,318889.0,25.05%
453,KOSPI,007070,GS리테일,24850.0,31000.0,24.75%
454,KOSPI,016380,KG스틸,6220.0,7750.0,24.60%
455,KOSPI,005680,삼영전자,13650.0,17000.0,24.54%
456,KOSPI,278470,에이피알,416000.0,517222.0,24.33%
457,KOSPI,082640,동양생명,7970.0,9900.0,24.22%
458,KOSPI,108320,LX세미콘,50000.0,62000.0,24.00%
459,KOSPI,053210,스카이라이프,4475.0,5533.0,23.64%
460,KOSPI,005380,현대차,647000.0,799615.0,23.59%
461,KOSDAQ,228850,레이언스,6800.0,8400.0,23.53%
462,KOSDAQ,021320,KCC건설,5270.0,6500.0,23.34%
463,KOSPI,031210,서울보증보험,45500.0,56000.0,23.08%
464,KOSDAQ,420770,기가비스,140200.0,172500.0,23.04%
465,KOSPI,298040,효성중공업,3752000.0,4615385.0,23.01%
466,KOSPI,267260,HD현대일렉트릭,1194000.0,1468571.0,23.00%
467,KOSPI,060980,HL홀딩스,47000.0,57667.0,22.70%
468,KOSPI,011210,현대위아,82000.0,100600.0,22.68%
469,KOSPI,030000,제일기획,20750.0,25417.0,22.49%
470,KOSDAQ,052710,아모텍,29000.0,35500.0,22.41%
471,KOSPI,302440,SK바이오사이언스,40100.0,49000.0,22.19%
472,KOSPI,086790,하나금융지주,129300.0,157211.0,21.59%
473,KOSDAQ,100130,동국S&C,1648.0,2000.0,21.36%
474,KOSPI,055550,신한지주,105600.0,128111.0,21.32%
475,KOSPI,012750,에스원,77500.0,94000.0,21.29%
476,KOSPI,005850,에스엘,75900.0,92000.0,21.21%
477,KOSDAQ,082920,비츠로셀,46250.0,56000.0,21.08%
478,KOSPI,383220,F&F,81700.0,98800.0,20.93%
479,KOSPI,001340,PKC,6380.0,7700.0,20.69%
480,KOSPI,195870,해성디에스,85500.0,103188.0,20.69%
481,KOSPI,105560,KB금융,169600.0,204632.0,20.66%
482,KOSPI,031430,신세계인터내셔날,15630.0,18857.0,20.65%
483,KOSPI,214320,이노션,21050.0,25375.0,20.55%
484,KOSPI,229640,LS에코에너지,67900.0,81750.0,20.40%
485,KOSDAQ,036800,나이스정보통신,29100.0,35000.0,20.27%
486,KOSPI,000660,SK하이닉스,2288000.0,2751667.0,20.27%
487,KOSPI,003550,LG,118400.0,142000.0,19.93%
488,KOSPI,034730,SK,646000.0,772333.0,19.56%
489,KOSPI,012330,현대모비스,640000.0,761600.0,19.00%
490,KOSPI,029780,삼성카드,51700.0,61500.0,18.96%
491,KOSPI,088350,한화생명,5250.0,6242.0,18.90%
492,KOSPI,003690,코리안리,13820.0,16333.0,18.18%
493,KOSDAQ,356860,티엘비,101400.0,118806.0,17.17%
494,KOSDAQ,013120,동원개발,2310.0,2700.0,16.88%
495,KOSDAQ,043370,피에이치에이,12900.0,15000.0,16.28%
496,KOSDAQ,108490,로보티즈,332000.0,385600.0,16.14%
497,KOSPI,192080,더블유게임즈,69900.0,81083.0,16.00%
498,KOSDAQ,211050,인카금융서비스,10350.0,12000.0,15.94%
499,KOSPI,079900,전진건설로봇,59100.0,68500.0,15.91%
500,KOSPI,161390,한국타이어앤테크놀로지,73500.0,85067.0,15.74%
501,KOSPI,033780,KT&G,188500.0,217692.0,15.49%
502,KOSDAQ,067310,하나마이크론,50900.0,58750.0,15.42%
503,KOSPI,037560,LG헬로비전,2240.0,2567.0,14.60%
504,KOSPI,089590,제주항공,5150.0,5900.0,14.56%
505,KOSPI,007340,DN오토모티브,43850.0,50000.0,14.03%
506,KOSPI,475150,SK이터닉스,48850.0,55000.0,12.59%
507,KOSDAQ,131970,두산테스나,163500.0,183714.0,12.36%
508,KOSDAQ,170920,엘티씨,53500.0,60000.0,12.15%
509,KOSPI,051900,LG생활건강,246500.0,275333.0,11.70%
510,KOSPI,192650,드림텍,6320.0,7000.0,10.76%
511,KOSDAQ,149950,아바텍,14460.0,16000.0,10.65%
512,KOSDAQ,089970,브이엠,93900.0,103500.0,10.22%
513,KOSDAQ,131290,티에스이,259000.0,285000.0,10.04%
514,KOSPI,017670,SK텔레콤,105400.0,115882.0,9.94%
515,KOSDAQ,122640,예스티,31850.0,35000.0,9.89%
516,KOSPI,042700,한미반도체,347000.0,380000.0,9.51%
517,KOSPI,058430,포스코스틸리온,5670.0,6180.0,8.99%
518,KOSPI,244920,에이플러스에셋,10600.0,11500.0,8.49%
519,KOSPI,023530,롯데쇼핑,186300.0,201667.0,8.25%
520,KOSPI,204320,HL만도,70600.0,76200.0,7.93%
521,KOSDAQ,064290,인텍플러스,41300.0,44500.0,7.75%
522,KOSPI,000240,한국앤컴퍼니,30650.0,33000.0,7.67%
523,KOSPI,003490,대한항공,30000.0,32231.0,7.44%
524,KOSPI,353200,대덕전자,167700.0,179615.0,7.10%
525,KOSDAQ,290650,엘앤씨바이오,76200.0,80000.0,4.99%
526,KOSPI,011200,HMM,21300.0,22300.0,4.69%
527,KOSDAQ,222800,심텍,134100.0,139375.0,3.93%
528,KOSDAQ,039030,이오테크닉스,531000.0,549400.0,3.47%
529,KOSPI,001450,현대해상,40700.0,41412.0,1.75%
530,KOSPI,010120,LS ELECTRIC,257500.0,260000.0,0.97%
531,KOSDAQ,033640,네패스,35900.0,36000.0,0.28%
532,KOSPI,028260,삼성물산,495000.0,493846.0,-0.23%
533,KOSDAQ,178320,서진시스템,78200.0,78000.0,-0.26%
534,KOSPI,336260,두산퓨얼셀,77700.0,77500.0,-0.26%
535,KOSPI,064400,LG씨엔에스,96600.0,95222.0,-1.43%
536,KOSPI,000810,삼성화재,676000.0,665706.0,-1.52%
537,KOSPI,018260,삼성에스디에스,239500.0,228200.0,-4.72%
538,KOSDAQ,240810,원익IPS,174500.0,165000.0,-5.44%
539,KOSDAQ,095610,테스,177000.0,166000.0,-6.21%
540,KOSDAQ,319660,피에스케이,165700.0,154143.0,-6.97%
541,KOSPI,004170,신세계,705000.0,655588.0,-7.01%
542,KOSPI,009150,삼성전기,1999000.0,1848600.0,-7.52%
543,KOSPI,402340,SK스퀘어,1413000.0,1291429.0,-8.60%
544,KOSPI,011070,LG이노텍,1209000.0,1102048.0,-8.85%
545,KOSPI,011790,SKC,143100.0,130000.0,-9.15%
546,KOSPI,007810,코리아써키트,136800.0,124000.0,-9.36%
547,KOSPI,032830,삼성생명,423000.0,378036.0,-10.63%
548,KOSPI,093370,후성,22400.0,20000.0,-10.71%
549,KOSPI,307950,현대오토에버,746000.0,665938.0,-10.73%
550,KOSPI,018880,한온시스템,5680.0,5053.0,-11.04%
551,KOSPI,069960,현대백화점,183200.0,157313.0,-14.13%
552,KOSDAQ,084370,유진테크,188000.0,156667.0,-16.67%
553,KOSDAQ,403870,HPSP,83500.0,68167.0,-18.36%
554,KOSPI,001740,SK네트웍스,12850.0,9350.0,-27.24%
555,KOSDAQ,036930,주성엔지니어링,225000.0,154500.0,-31.33%
556,KOSPI,066570,LG전자,243500.0,166750.0,-31.52%
557,KOSPI,085620,미래에셋생명,28650.0,14000.0,-51.13%
