순위,시장,종목코드,종목명,현재가,목표가,상승여력(%)
31,KOSPI,075580,세진중공업,16400.0,28000.0,70.73%
32,KOSPI,003570,SNT다이내믹스,45300.0,77000.0,69.98%
33,KOSPI,017940,E1,85400.0,145000.0,69.79%
34,KOSPI,001120,LX인터내셔널,39650.0,67286.0,69.70%
35,KOSPI,403550,쏘카,11790.0,20000.0,69.64%
36,KOSPI,004800,효성,198400.0,335000.0,68.85%
37,KOSPI,381970,케이카,9190.0,15500.0,68.66%
38,KOSPI,069620,대웅제약,123500.0,208000.0,68.42%
39,KOSPI,003220,대원제약,9030.0,15200.0,68.33%
40,KOSPI,122900,아이마켓코리아,7750.0,13000.0,67.74%
41,KOSPI,001530,DI동일,23850.0,40000.0,67.71%
42,KOSPI,336370,솔루스첨단소재,11170.0,18667.0,67.12%
43,KOSPI,000100,유한양행,79100.0,131923.0,66.78%
44,KOSPI,034120,SBS,12930.0,21500.0,66.28%
45,KOSPI,126720,수산인더스트리,24700.0,41000.0,65.99%
46,KOSPI,018670,SK가스,221500.0,367000.0,65.69%
47,KOSPI,016580,환인제약,10280.0,17000.0,65.37%
48,KOSPI,097230,HJ중공업,23900.0,39500.0,65.27%
49,KOSPI,017960,한국카본,34900.0,57667.0,65.23%
50,KOSPI,058650,세아홀딩스,129800.0,214000.0,64.87%
51,KOSPI,326030,SK바이오팜,90400.0,148333.0,64.09%
52,KOSPI,339770,교촌에프앤비,4060.0,6650.0,63.79%
53,KOSPI,170900,동아에스티,37250.0,61000.0,63.76%
54,KOSPI,120110,코오롱인더,71100.0,116400.0,63.71%
55,KOSPI,014790,HL D&I,2790.0,4567.0,63.69%
56,KOSPI,003230,삼양식품,1145000.0,1865000.0,62.88%
57,KOSPI,280360,롯데웰푸드,104900.0,170500.0,62.54%
58,KOSPI,352820,하이브,235500.0,382750.0,62.53%
59,KOSPI,006040,동원산업,33950.0,55000.0,62.00%
60,KOSPI,032350,롯데관광개발,17780.0,28769.0,61.81%
61,KOSPI,000120,CJ대한통운,84700.0,136833.0,61.55%
62,KOSPI,020000,한섬,21900.0,35333.0,61.34%
63,KOSPI,251270,넷마블,41650.0,67000.0,60.86%
64,KOSPI,006280,녹십자,131100.0,210833.0,60.82%
65,KOSPI,111380,동인기연,13060.0,21000.0,60.80%
66,KOSPI,073240,금호타이어,4990.0,8022.0,60.76%
67,KOSPI,214420,토니모리,5610.0,9000.0,60.43%
68,KOSPI,006360,GS건설,29450.0,47161.0,60.14%
69,KOSPI,112610,씨에스윈드,49900.0,79889.0,60.10%
70,KOSPI,012630,HDC,21550.0,34500.0,60.09%
71,KOSPI,484870,엠앤씨솔루션,93900.0,150000.0,59.74%
72,KOSPI,105840,우진,20050.0,32000.0,59.60%
73,KOSPI,053690,한미글로벌,20900.0,33333.0,59.49%
74,KOSPI,090430,아모레퍼시픽,109900.0,174882.0,59.13%
75,KOSPI,005690,파미셀,14800.0,23500.0,58.78%
76,KOSPI,499790,GS피앤엘,46100.0,73167.0,58.71%
77,KOSPI,036530,SNT홀딩스,52400.0,83000.0,58.40%
78,KOSPI,322000,HD현대에너지솔루션,159900.0,253000.0,58.22%
79,KOSPI,039130,하나투어,37900.0,59800.0,57.78%
80,KOSPI,009180,한솔로지스틱스,2855.0,4500.0,57.62%
81,KOSPI,145720,덴티움,46050.0,72500.0,57.44%
82,KOSPI,000720,현대건설,139300.0,218238.0,56.67%
83,KOSPI,095570,AJ네트웍스,4375.0,6833.0,56.18%
84,KOSPI,234080,JW생명과학,11530.0,18000.0,56.11%
85,KOSPI,006650,대한유화,136900.0,213571.0,56.01%
86,KOSPI,241590,화승엔터프라이즈,3585.0,5575.0,55.51%
87,KOSPI,014830,유니드,70500.0,109571.0,55.42%
88,KOSPI,013580,계룡건설,20600.0,32000.0,55.34%
89,KOSPI,259960,크래프톤,247000.0,382778.0,54.97%
90,KOSPI,006800,미래에셋증권,50400.0,77750.0,54.27%
91,KOSPI,001230,동국홀딩스,2090.0,3215.0,53.83%
92,KOSPI,052690,한전기술,135300.0,208000.0,53.73%
93,KOSPI,383800,LX홀딩스,8140.0,12500.0,53.56%
94,KOSPI,096770,SK이노베이션,109000.0,167250.0,53.44%
95,KOSPI,185750,종근당,73000.0,111667.0,52.97%
96,KOSPI,027410,BGF,4250.0,6500.0,52.94%
97,KOSPI,006400,삼성SDI,550000.0,838304.0,52.42%
98,KOSPI,013890,지누스,9850.0,15000.0,52.28%
99,KOSPI,011170,롯데케미칼,81900.0,124692.0,52.25%
100,KOSPI,005300,롯데칠성,106000.0,161364.0,52.23%
101,KOSPI,207940,삼성바이오로직스,1370000.0,2083500.0,52.08%
102,KOSPI,039490,키움증권,369000.0,560824.0,51.98%
103,KOSPI,003160,디아이,29300.0,44500.0,51.88%
104,KOSPI,489790,한화비전,72000.0,109333.0,51.85%
105,KOSPI,460860,동국제강,10090.0,15300.0,51.64%
106,KOSPI,000210,DL,54100.0,82000.0,51.57%
107,KOSPI,294870,IPARK현대산업개발,20400.0,30917.0,51.55%
108,KOSPI,293480,하나제약,9260.0,14000.0,51.19%
109,KOSPI,111770,영원무역,79800.0,120556.0,51.07%
110,KOSPI,005490,POSCO홀딩스,384500.0,579235.0,50.65%
111,KOSPI,267250,HD현대,262500.0,395000.0,50.48%
112,KOSPI,128940,한미약품,446500.0,671333.0,50.35%
113,KOSPI,097520,엠씨넥스,21550.0,32400.0,50.35%
114,KOSPI,017810,풀무원,9980.0,15000.0,50.30%
115,KOSPI,034230,파라다이스,15100.0,22667.0,50.11%
116,KOSPI,004020,현대제철,34900.0,52350.0,50.00%
117,KOSPI,068270,셀트리온,174600.0,261776.0,49.93%
118,KOSPI,267270,HD건설기계,155900.0,233667.0,49.88%
119,KOSPI,097950,CJ제일제당,197300.0,295455.0,49.75%
120,KOSPI,003540,대신증권,30500.0,45667.0,49.73%
121,KOSPI,090460,비에이치,28850.0,43182.0,49.68%
122,KOSPI,012450,한화에어로스페이스,1224000.0,1831667.0,49.65%
123,KOSPI,020150,롯데에너지머티리얼즈,55200.0,82238.0,48.98%
124,KOSPI,084010,대한제강,9000.0,13400.0,48.89%
125,KOSPI,004000,롯데정밀화학,50400.0,75000.0,48.81%
126,KOSPI,213500,한솔제지,6890.0,10250.0,48.77%
127,KOSPI,009900,명신산업,8780.0,13000.0,48.06%
128,KOSPI,033270,유나이티드제약,18590.0,27500.0,47.93%
129,KOSPI,192820,코스맥스,168900.0,249588.0,47.77%
130,KOSPI,139480,이마트,88900.0,131200.0,47.58%
131,KOSPI,064960,SNT모티브,30850.0,45500.0,47.49%
132,KOSPI,086280,현대글로비스,220000.0,324353.0,47.43%
133,KOSPI,248070,솔루엠,18730.0,27600.0,47.36%
134,KOSPI,003850,보령,9530.0,14000.0,46.90%
135,KOSPI,009420,한올바이오파마,56000.0,82250.0,46.88%
136,KOSPI,183190,아세아시멘트,10220.0,15000.0,46.77%
137,KOSPI,004370,농심,368000.0,540000.0,46.74%
138,KOSPI,071840,롯데하이마트,6750.0,9900.0,46.67%
139,KOSPI,010130,고려아연,1261000.0,1841250.0,46.02%
140,KOSPI,000080,하이트진로,15920.0,23200.0,45.73%
141,KOSPI,017800,현대엘리베이터,82500.0,120000.0,45.45%
142,KOSPI,282330,BGF리테일,120000.0,174214.0,45.18%
143,KOSPI,008770,호텔신라,57800.0,83909.0,45.17%
144,KOSPI,005090,SGC에너지,56300.0,81667.0,45.06%
145,KOSPI,081660,미스토홀딩스,40300.0,58444.0,45.02%
146,KOSPI,034020,두산에너빌리티,103200.0,149563.0,44.93%
147,KOSPI,082740,한화엔진,65500.0,94889.0,44.87%
148,KOSPI,069260,TKG휴켐스,17290.0,25000.0,44.59%
149,KOSPI,178920,PI첨단소재,23350.0,33750.0,44.54%
150,KOSPI,375500,DL이앤씨,85000.0,122588.0,44.22%
151,KOSPI,007660,이수페타시스,124000.0,178750.0,44.15%
152,KOSPI,005830,DB손해보험,151500.0,217938.0,43.85%
153,KOSPI,105630,한세실업,9040.0,13000.0,43.81%
154,KOSPI,108670,LX하우시스,34100.0,49000.0,43.70%
155,KOSPI,071050,한국금융지주,240000.0,344625.0,43.59%
156,KOSPI,047810,한국항공우주,155600.0,223188.0,43.44%
157,KOSPI,000150,두산,1624000.0,2324545.0,43.14%
158,KOSPI,021240,코웨이,91800.0,131250.0,42.97%
159,KOSPI,453340,현대그린푸드,17490.0,25000.0,42.94%
160,KOSPI,089860,롯데렌탈,31250.0,44625.0,42.80%
161,KOSPI,064350,현대로템,219000.0,311944.0,42.44%
162,KOSPI,111110,호전실업,6670.0,9500.0,42.43%
163,KOSPI,011760,현대코퍼레이션,26000.0,37000.0,42.31%
164,KOSPI,001040,CJ,183000.0,259600.0,41.86%
165,KOSPI,025540,한국단자,77600.0,110000.0,41.75%
166,KOSPI,015760,한국전력,40500.0,57267.0,41.40%
167,KOSPI,272210,한화시스템,105300.0,148231.0,40.77%
168,KOSPI,483650,달바글로벌,205500.0,289250.0,40.75%
169,KOSPI,036570,NC,266500.0,374167.0,40.40%
170,KOSPI,079160,CJ CGV,4710.0,6600.0,40.13%
171,KOSPI,462870,시프트업,32150.0,45000.0,39.97%
172,KOSPI,000520,삼일제약,7150.0,10000.0,39.86%
173,KOSPI,006260,LS,433000.0,605556.0,39.85%
174,KOSPI,114090,GKL,11680.0,16333.0,39.84%
175,KOSPI,306200,세아제강,146000.0,203400.0,39.32%
176,KOSPI,103590,일진전기,88900.0,123750.0,39.20%
177,KOSPI,035250,강원랜드,15540.0,21556.0,38.71%
178,KOSPI,373220,LG에너지솔루션,416000.0,576565.0,38.60%
179,KOSPI,010140,삼성중공업,28950.0,40050.0,38.34%
180,KOSPI,030190,NICE평가정보,14460.0,20000.0,38.31%
181,KOSPI,175330,JB금융지주,27250.0,37688.0,38.30%
182,KOSPI,005180,빙그레,68700.0,95000.0,38.28%
183,KOSPI,010060,OCI홀딩스,299500.0,413750.0,38.15%
184,KOSPI,298050,HS효성첨단소재,204000.0,281667.0,38.07%
185,KOSPI,241560,두산밥캣,66000.0,91071.0,37.99%
186,KOSPI,300720,한일시멘트,14500.0,20000.0,37.93%
187,KOSPI,028670,팬오션,5370.0,7400.0,37.80%
188,KOSPI,161890,한국콜마,88400.0,121789.0,37.77%
189,KOSPI,005070,코스모신소재,46250.0,63667.0,37.66%
190,KOSPI,316140,우리금융지주,32150.0,44200.0,37.48%
191,KOSPI,000270,기아,166300.0,228200.0,37.22%
192,KOSPI,005440,현대지에프홀딩스,13850.0,19000.0,37.18%
193,KOSPI,047040,대우건설,24800.0,34000.0,37.10%
194,KOSPI,456040,OCI,107700.0,147500.0,36.95%
195,KOSPI,009540,HD한국조선해양,434000.0,592857.0,36.60%
196,KOSPI,000880,한화,129000.0,176200.0,36.59%
197,KOSPI,454910,두산로보틱스,106200.0,145000.0,36.53%
198,KOSPI,030200,KT,55300.0,75500.0,36.53%
199,KOSPI,009450,경동나비엔,73000.0,99500.0,36.30%
200,KOSPI,003670,포스코퓨처엠,209500.0,285000.0,36.04%
201,KOSPI,005500,삼진제약,19130.0,26000.0,35.91%
202,KOSPI,019680,대교,1105.0,1500.0,35.75%
203,KOSPI,001940,KISCO홀딩스,24350.0,33000.0,35.52%
204,KOSPI,036460,한국가스공사,36050.0,48750.0,35.23%
205,KOSPI,035420,NAVER,243500.0,329227.0,35.21%
206,KOSPI,139130,iM금융지주,17820.0,24006.0,34.71%
207,KOSPI,138930,BNK금융지주,18170.0,24412.0,34.35%
208,KOSPI,361610,SK아이이테크놀로지,19340.0,25900.0,33.92%
209,KOSPI,003070,코오롱글로벌,9710.0,13000.0,33.88%
210,KOSPI,039570,HDC랩스,7850.0,10500.0,33.76%
211,KOSPI,078930,GS,72900.0,97500.0,33.74%
212,KOSPI,002990,금호건설,4225.0,5650.0,33.73%
213,KOSPI,104700,한국철강,8980.0,12000.0,33.63%
214,KOSPI,001250,GS글로벌,3225.0,4300.0,33.33%
215,KOSPI,051600,한전KPS,52100.0,69462.0,33.32%
216,KOSPI,002350,넥센타이어,7390.0,9817.0,32.84%
217,KOSPI,443060,HD현대마린솔루션,246500.0,326667.0,32.52%
218,KOSPI,286940,롯데이노베이트,20000.0,26500.0,32.50%
219,KOSPI,002380,KCC,549000.0,727333.0,32.48%
220,KOSPI,016380,KG스틸,5850.0,7750.0,32.48%
221,KOSPI,271560,오리온,135100.0,178846.0,32.38%
222,KOSPI,016360,삼성증권,123900.0,163556.0,32.01%
223,KOSPI,005380,현대차,618000.0,815769.0,32.00%
224,KOSPI,000990,DB하이텍,158500.0,209000.0,31.86%
225,KOSPI,181710,NHN,38900.0,51273.0,31.81%
226,KOSPI,011780,금호석유화학,135400.0,178385.0,31.75%
227,KOSPI,079430,현대리바트,6480.0,8533.0,31.68%
228,KOSPI,272450,진에어,6270.0,8250.0,31.58%
229,KOSPI,005940,NH투자증권,32350.0,42528.0,31.46%
230,KOSPI,100090,SK오션플랜트,19670.0,25857.0,31.45%
231,KOSPI,010950,S-Oil,109800.0,144200.0,31.33%
232,KOSPI,267260,HD현대일렉트릭,1120000.0,1468571.0,31.12%
233,KOSPI,004990,롯데지주,27000.0,35333.0,30.86%
234,KOSPI,001440,대한전선,41150.0,53667.0,30.42%
235,KOSPI,005880,대한해운,2110.0,2750.0,30.33%
236,KOSPI,051910,LG화학,361000.0,470200.0,30.25%
237,KOSPI,062040,산일전기,251000.0,326500.0,30.08%
238,KOSPI,007070,GS리테일,23900.0,31000.0,29.71%
239,KOSPI,138040,메리츠금융지주,114300.0,148000.0,29.48%
240,KOSPI,004690,삼천리,123800.0,160000.0,29.24%
241,KOSPI,000240,한국앤컴퍼니,25550.0,33000.0,29.16%
242,KOSPI,329180,HD현대중공업,707000.0,911048.0,28.86%
243,KOSPI,323410,카카오뱅크,23650.0,30458.0,28.79%
244,KOSPI,001340,PKC,5990.0,7700.0,28.55%
245,KOSPI,214320,이노션,19740.0,25375.0,28.55%
246,KOSPI,034220,LG디스플레이,13770.0,17688.0,28.45%
247,KOSPI,009240,한샘,35100.0,45000.0,28.21%
248,KOSPI,032640,LG유플러스,15600.0,20000.0,28.21%
249,KOSPI,005930,삼성전자,346500.0,443750.0,28.07%
250,KOSPI,042660,한화오션,133100.0,170316.0,27.96%
251,KOSPI,014680,한솔케미칼,301000.0,384500.0,27.74%
252,KOSPI,012750,에스원,73800.0,94000.0,27.37%
253,KOSPI,028050,삼성E&A,52500.0,66763.0,27.17%
254,KOSPI,030000,제일기획,19990.0,25417.0,27.15%
255,KOSPI,195870,해성디에스,81200.0,103188.0,27.08%
256,KOSPI,004150,한솔홀딩스,3625.0,4600.0,26.90%
257,KOSPI,278470,에이피알,408500.0,517222.0,26.61%
258,KOSPI,003550,LG,112500.0,142000.0,26.22%
259,KOSPI,108320,LX세미콘,49200.0,62000.0,26.02%
260,KOSPI,005850,에스엘,73100.0,92000.0,25.85%
261,KOSPI,024110,기업은행,22450.0,28250.0,25.84%
262,KOSPI,161390,한국타이어앤테크놀로지,67800.0,85067.0,25.47%
263,KOSPI,031210,서울보증보험,44750.0,56000.0,25.14%
264,KOSPI,279570,케이뱅크,7200.0,9000.0,25.00%
265,KOSPI,105560,KB금융,164000.0,204632.0,24.78%
266,KOSPI,055550,신한지주,103100.0,128611.0,24.74%
267,KOSPI,060980,HL홀딩스,46350.0,57667.0,24.42%
268,KOSPI,086790,하나금융지주,126800.0,157211.0,23.98%
269,KOSPI,029780,삼성카드,49650.0,61500.0,23.87%
270,KOSPI,082640,동양생명,8000.0,9900.0,23.75%
271,KOSPI,053210,스카이라이프,4485.0,5533.0,23.37%
272,KOSPI,009830,한화솔루션,41300.0,50928.0,23.31%
273,KOSPI,012330,현대모비스,631000.0,778000.0,23.30%
274,KOSPI,031430,신세계인터내셔날,15390.0,18857.0,22.53%
275,KOSPI,005680,삼영전자,13880.0,17000.0,22.48%
276,KOSPI,000370,한화손해보험,6950.0,8471.0,21.88%
277,KOSPI,011210,현대위아,83200.0,100600.0,20.91%
278,KOSPI,192650,드림텍,5800.0,7000.0,20.69%
279,KOSPI,298040,효성중공업,3855000.0,4638462.0,20.32%
280,KOSPI,010690,화신,13310.0,16000.0,20.21%
281,KOSPI,079550,LIG디펜스앤에어로스페이스,950000.0,1140000.0,20.00%
282,KOSPI,302440,SK바이오사이언스,41150.0,49000.0,19.08%
283,KOSPI,383220,F&F,83000.0,98800.0,19.04%
284,KOSPI,042700,한미반도체,319500.0,380000.0,18.94%
285,KOSPI,229640,LS에코에너지,72000.0,85286.0,18.45%
286,KOSPI,037560,LG헬로비전,2175.0,2567.0,18.02%
287,KOSPI,192080,더블유게임즈,68900.0,81083.0,17.68%
288,KOSPI,003690,코리안리,13930.0,16333.0,17.25%
289,KOSPI,079900,전진건설로봇,58500.0,68500.0,17.09%
290,KOSPI,017670,SK텔레콤,99000.0,115882.0,17.05%
291,KOSPI,089590,제주항공,5070.0,5900.0,16.37%
292,KOSPI,033780,KT&G,187200.0,217692.0,16.29%
293,KOSPI,051900,LG생활건강,239500.0,275333.0,14.96%
294,KOSPI,093370,후성,17580.0,20000.0,13.77%
295,KOSPI,003490,대한항공,28800.0,32231.0,11.91%
296,KOSPI,007340,DN오토모티브,45100.0,50000.0,10.86%
297,KOSPI,007690,국도화학,37150.0,41000.0,10.36%
298,KOSPI,088350,한화생명,5700.0,6242.0,9.51%
299,KOSPI,000660,SK하이닉스,2521000.0,2751667.0,9.15%
300,KOSPI,034730,SK,708000.0,772333.0,9.09%
301,KOSPI,244920,에이플러스에셋,10700.0,11500.0,7.48%
302,KOSPI,353200,대덕전자,174200.0,186538.0,7.08%
303,KOSPI,475150,SK이터닉스,52400.0,55000.0,4.96%
304,KOSPI,204320,HL만도,73900.0,76950.0,4.13%
305,KOSPI,018880,한온시스템,4865.0,5053.0,3.86%
306,KOSPI,001450,현대해상,40150.0,41412.0,3.14%
307,KOSPI,064400,LG씨엔에스,92400.0,95222.0,3.05%
308,KOSPI,028260,삼성물산,490000.0,501667.0,2.38%
309,KOSPI,010120,LS ELECTRIC,255000.0,260000.0,1.96%
310,KOSPI,336260,두산퓨얼셀,76500.0,77500.0,1.31%
311,KOSPI,011200,HMM,22100.0,22300.0,0.90%
312,KOSPI,023530,롯데쇼핑,203500.0,201667.0,-0.90%
313,KOSPI,018260,삼성에스디에스,232500.0,228200.0,-1.85%
314,KOSPI,000810,삼성화재,679000.0,665706.0,-1.96%
315,KOSPI,307950,현대오토에버,691000.0,665938.0,-3.63%
316,KOSPI,058430,포스코스틸리온,6580.0,6180.0,-6.08%
317,KOSPI,011790,SKC,142400.0,130000.0,-8.71%
318,KOSPI,009150,삼성전기,2032000.0,1848600.0,-9.03%
319,KOSPI,004170,신세계,753000.0,679118.0,-9.81%
320,KOSPI,011070,LG이노텍,1248000.0,1102048.0,-11.69%
321,KOSPI,007810,코리아써키트,141900.0,124000.0,-12.61%
322,KOSPI,032830,삼성생명,447000.0,380321.0,-14.92%
323,KOSPI,402340,SK스퀘어,1596000.0,1291429.0,-19.08%
324,KOSPI,001740,SK네트웍스,11880.0,9350.0,-21.30%
325,KOSPI,069960,현대백화점,207000.0,157313.0,-24.00%
326,KOSPI,066570,LG전자,234500.0,166750.0,-28.89%
327,KOSPI,085620,미래에셋생명,30600.0,14000.0,-54.25%
328,KOSDAQ,491000,리브스메드,43650.0,120000.0,174.91%
329,KOSDAQ,032500,케이엠더블유,25750.0,70000.0,171.84%
330,KOSDAQ,318060,그래피,23000.0,62000.0,169.57%
331,KOSDAQ,456010,아이씨티케이,23150.0,60000.0,159.18%
332,KOSDAQ,125210,아모그린텍,9470.0,24000.0,153.43%
333,KOSDAQ,304360,에스바이오메딕스,25650.0,65000.0,153.41%
334,KOSDAQ,376270,HEM파마,51500.0,130000.0,152.43%
335,KOSDAQ,950160,코오롱티슈진,112900.0,280000.0,148.01%
336,KOSDAQ,115440,우리넷,10290.0,25000.0,142.95%
337,KOSDAQ,024850,HLB이노베이션,14700.0,34500.0,134.69%
338,KOSDAQ,372320,큐로셀,34100.0,80000.0,134.60%
339,KOSDAQ,043260,성호전자,42700.0,100000.0,134.19%
340,KOSDAQ,347700,스피어,30000.0,70000.0,133.33%
341,KOSDAQ,327260,RF머트리얼즈,65000.0,148842.0,128.99%
342,KOSDAQ,073490,LIG아큐버,35000.0,80000.0,128.57%
343,KOSDAQ,108380,대양전기공업,21000.0,48000.0,128.57%
344,KOSDAQ,282720,금양그린파워,8790.0,20000.0,127.53%
345,KOSDAQ,171090,선익시스템,73300.0,166333.0,126.92%
346,KOSDAQ,290740,액트로,12990.0,29000.0,123.25%
347,KOSDAQ,226400,오스테오닉,4495.0,10000.0,122.47%
348,KOSDAQ,107640,한중엔시에스,44100.0,97000.0,119.95%
349,KOSDAQ,041920,메디아나,14700.0,32000.0,117.69%
350,KOSDAQ,389650,넥스트바이오메디컬,44900.0,97667.0,117.52%
351,KOSDAQ,397030,에이프릴바이오,46500.0,100667.0,116.49%
352,KOSDAQ,354320,알멕,55500.0,120000.0,116.22%
353,KOSDAQ,234340,헥토파이낸셜,23950.0,51500.0,115.03%
354,KOSDAQ,050890,쏠리드,12830.0,27333.0,113.04%
355,KOSDAQ,048910,대원미디어,5190.0,11000.0,111.95%
356,KOSDAQ,099190,아이센스,17130.0,36000.0,110.16%
357,KOSDAQ,473980,노머스,12870.0,27000.0,109.79%
358,KOSDAQ,058970,엠로,20500.0,43000.0,109.76%
359,KOSDAQ,310210,보로노이,215000.0,450000.0,109.30%
360,KOSDAQ,099430,바이오플러스,4580.0,9500.0,107.42%
361,KOSDAQ,125490,한라캐스트,12070.0,25000.0,107.13%
362,KOSDAQ,042520,한스바이오메드,26750.0,55000.0,105.61%
363,KOSDAQ,458870,씨어스,34900.0,71750.0,105.59%
364,KOSDAQ,451760,컨텍,13050.0,26700.0,104.60%
365,KOSDAQ,054210,이랜텍,8850.0,18000.0,103.39%
366,KOSDAQ,298380,에이비엘바이오,108300.0,220000.0,103.14%
367,KOSDAQ,297090,씨에스베어링,4865.0,9800.0,101.44%
368,KOSDAQ,061090,세나테크놀로지,39750.0,80000.0,101.26%
369,KOSDAQ,253450,스튜디오드래곤,25050.0,50083.0,99.93%
370,KOSDAQ,052400,코나아이,48300.0,96500.0,99.79%
371,KOSDAQ,063570,NICE인프라,3520.0,7000.0,98.86%
372,KOSDAQ,138080,오이솔루션,30250.0,60000.0,98.35%
373,KOSDAQ,474170,루미르,9350.0,18500.0,97.86%
374,KOSDAQ,376300,디어유,24250.0,47733.0,96.84%
375,KOSDAQ,035760,CJ ENM,38300.0,74250.0,93.86%
376,KOSDAQ,490470,세미파이브,26850.0,52000.0,93.67%
377,KOSDAQ,405100,큐알티,15530.0,30000.0,93.17%
378,KOSDAQ,053580,웹케시,6730.0,13000.0,93.16%
379,KOSDAQ,230240,에치에프알,26650.0,51000.0,91.37%
380,KOSDAQ,475960,토모큐브,39950.0,76000.0,90.24%
381,KOSDAQ,361390,제노코,16880.0,32000.0,89.57%
382,KOSDAQ,394280,오픈엣지테크놀로지,14800.0,28000.0,89.19%
383,KOSDAQ,053030,바이넥스,8200.0,15500.0,89.02%
384,KOSDAQ,394420,리센스메디컬,21300.0,40000.0,87.79%
385,KOSDAQ,388210,씨엠티엑스,107900.0,200500.0,85.82%
386,KOSDAQ,264450,유비쿼스,11850.0,22000.0,85.65%
387,KOSDAQ,194700,노바렉스,14080.0,26000.0,84.66%
388,KOSDAQ,091580,상신이디피,19010.0,35000.0,84.11%
389,KOSDAQ,393890,더블유씨피,12900.0,23667.0,83.47%
390,KOSDAQ,450950,아스테라시스,7750.0,14167.0,82.80%
391,KOSDAQ,389020,자람테크놀로지,32900.0,60000.0,82.37%
392,KOSDAQ,099320,쎄트렉아이,115200.0,210000.0,82.29%
393,KOSDAQ,419530,SAMG엔터,30200.0,55000.0,82.12%
394,KOSDAQ,121600,나노신소재,60500.0,110000.0,81.82%
395,KOSDAQ,263750,펄어비스,40250.0,73125.0,81.68%
396,KOSDAQ,243840,신흥에스이씨,6270.0,11350.0,81.02%
397,KOSDAQ,051500,CJ프레시웨이,24550.0,44333.0,80.58%
398,KOSDAQ,078600,대주전자재료,119200.0,215000.0,80.37%
399,KOSDAQ,086450,동국제약,19700.0,35500.0,80.20%
400,KOSDAQ,039200,오스코텍,41750.0,75000.0,79.64%
401,KOSDAQ,189300,인텔리안테크,101100.0,180833.0,78.87%
402,KOSDAQ,148150,세경하이테크,3640.0,6500.0,78.57%
403,KOSDAQ,214180,헥토이노베이션,15710.0,28000.0,78.23%
404,KOSDAQ,441270,파인엠텍,7880.0,14000.0,77.66%
405,KOSDAQ,006730,서부T&D,11280.0,20000.0,77.30%
406,KOSDAQ,083650,비에이치아이,67700.0,120000.0,77.25%
407,KOSDAQ,476060,온코닉테라퓨틱스,16950.0,30000.0,76.99%
408,KOSDAQ,086390,유니테스트,15030.0,26500.0,76.31%
409,KOSDAQ,030520,한글과컴퓨터,19580.0,34333.0,75.35%
410,KOSDAQ,282880,코윈테크,12580.0,22000.0,74.88%
411,KOSDAQ,200670,휴메딕스,28750.0,50000.0,73.91%
412,KOSDAQ,033500,동성화인텍,20200.0,34667.0,71.62%
413,KOSDAQ,218410,RFHIC,78000.0,132600.0,70.00%
414,KOSDAQ,417840,저스템,15890.0,27000.0,69.92%
415,KOSDAQ,214150,클래시스,46250.0,78200.0,69.08%
416,KOSDAQ,114840,아이패밀리에스씨,9220.0,15500.0,68.11%
417,KOSDAQ,213420,덕산네오룩스,38000.0,63857.0,68.04%
418,KOSDAQ,215000,골프존,42700.0,71500.0,67.45%
419,KOSDAQ,241710,코스메카코리아,70100.0,117111.0,67.06%
420,KOSDAQ,257720,실리콘투,35050.0,58500.0,66.90%
