순위,시장,종목코드,종목명,현재가,목표가,상승여력(%)
34,KOSPI,403550,쏘카,11200.0,20000.0,78.57%
35,KOSPI,194370,제이에스코퍼레이션,11920.0,21200.0,77.85%
36,KOSPI,004800,효성,188700.0,335000.0,77.53%
37,KOSPI,001120,LX인터내셔널,38000.0,67286.0,77.07%
38,KOSPI,120110,코오롱인더,66300.0,116400.0,75.57%
39,KOSPI,001530,DI동일,22900.0,40000.0,74.67%
40,KOSPI,322000,HD현대에너지솔루션,145000.0,253000.0,74.48%
41,KOSPI,003220,대원제약,8800.0,15200.0,72.73%
42,KOSPI,126720,수산인더스트리,23750.0,41000.0,72.63%
43,KOSPI,069620,대웅제약,121100.0,208000.0,71.76%
44,KOSPI,122900,아이마켓코리아,7570.0,13000.0,71.73%
45,KOSPI,170900,동아에스티,35650.0,61000.0,71.11%
46,KOSPI,097230,HJ중공업,23150.0,39500.0,70.63%
47,KOSPI,017940,E1,85000.0,145000.0,70.59%
48,KOSPI,006360,GS건설,27700.0,47161.0,70.26%
49,KOSPI,381970,케이카,9110.0,15500.0,70.14%
50,KOSPI,018670,SK가스,216000.0,367000.0,69.91%
51,KOSPI,058650,세아홀딩스,126100.0,214000.0,69.71%
52,KOSPI,006040,동원산업,32500.0,55000.0,69.23%
53,KOSPI,032350,롯데관광개발,17000.0,28769.0,69.23%
54,KOSPI,000100,유한양행,78200.0,131923.0,68.70%
55,KOSPI,280360,롯데웰푸드,101100.0,170500.0,68.64%
56,KOSPI,034120,SBS,12750.0,21500.0,68.63%
57,KOSPI,000120,CJ대한통운,81400.0,136833.0,68.10%
58,KOSPI,105840,우진,19050.0,32000.0,67.98%
59,KOSPI,352820,하이브,228000.0,382750.0,67.87%
60,KOSPI,003230,삼양식품,1111000.0,1865000.0,67.87%
61,KOSPI,073240,금호타이어,4780.0,8022.0,67.82%
62,KOSPI,014790,HL D&I,2730.0,4567.0,67.29%
63,KOSPI,326030,SK바이오팜,88700.0,148333.0,67.23%
64,KOSPI,214420,토니모리,5390.0,9000.0,66.98%
65,KOSPI,499790,GS피앤엘,43850.0,73167.0,66.86%
66,KOSPI,053690,한미글로벌,19990.0,33333.0,66.75%
67,KOSPI,336370,솔루스첨단소재,11200.0,18667.0,66.67%
68,KOSPI,484870,엠앤씨솔루션,90000.0,150000.0,66.67%
69,KOSPI,339770,교촌에프앤비,3995.0,6650.0,66.46%
70,KOSPI,251270,넷마블,40350.0,67000.0,66.05%
71,KOSPI,039130,하나투어,36050.0,59800.0,65.88%
72,KOSPI,267250,HD현대,238500.0,395000.0,65.62%
73,KOSPI,006650,대한유화,129100.0,213571.0,65.43%
74,KOSPI,111380,동인기연,12700.0,21000.0,65.35%
75,KOSPI,020000,한섬,21400.0,35333.0,65.11%
76,KOSPI,012630,HDC,20900.0,34500.0,65.07%
77,KOSPI,016580,환인제약,10300.0,17000.0,65.05%
78,KOSPI,005690,파미셀,14250.0,23500.0,64.91%
79,KOSPI,090430,아모레퍼시픽,106300.0,174882.0,64.52%
80,KOSPI,036530,SNT홀딩스,50500.0,83000.0,64.36%
81,KOSPI,000720,현대건설,133200.0,218238.0,63.84%
82,KOSPI,145720,덴티움,44550.0,72500.0,62.74%
83,KOSPI,090460,비에이치,26650.0,43182.0,62.03%
84,KOSPI,096770,SK이노베이션,103500.0,167250.0,61.59%
85,KOSPI,006280,녹십자,130600.0,210833.0,61.43%
86,KOSPI,267270,HD건설기계,144800.0,233667.0,61.37%
87,KOSPI,020150,롯데에너지머티리얼즈,51100.0,82238.0,60.94%
88,KOSPI,259960,크래프톤,238000.0,382778.0,60.83%
89,KOSPI,006400,삼성SDI,522000.0,838304.0,60.59%
90,KOSPI,013580,계룡건설,19960.0,32000.0,60.32%
91,KOSPI,082740,한화엔진,59300.0,94889.0,60.02%
92,KOSPI,039490,키움증권,350500.0,560824.0,60.01%
93,KOSPI,241590,화승엔터프라이즈,3490.0,5575.0,59.74%
94,KOSPI,001230,동국홀딩스,2015.0,3215.0,59.55%
95,KOSPI,095570,AJ네트웍스,4285.0,6833.0,59.46%
96,KOSPI,009180,한솔로지스틱스,2830.0,4500.0,59.01%
97,KOSPI,460860,동국제강,9640.0,15300.0,58.71%
98,KOSPI,234080,JW생명과학,11400.0,18000.0,57.89%
99,KOSPI,005490,POSCO홀딩스,367000.0,579235.0,57.83%
100,KOSPI,128940,한미약품,425500.0,671333.0,57.78%
101,KOSPI,014830,유니드,69500.0,109571.0,57.66%
102,KOSPI,185750,종근당,71100.0,111667.0,57.06%
103,KOSPI,005090,SGC에너지,52000.0,81667.0,57.05%
104,KOSPI,004020,현대제철,33350.0,52350.0,56.97%
105,KOSPI,011170,롯데케미칼,79500.0,124692.0,56.85%
106,KOSPI,027410,BGF,4150.0,6500.0,56.63%
107,KOSPI,000210,DL,52400.0,82000.0,56.49%
108,KOSPI,383800,LX홀딩스,7990.0,12500.0,56.45%
109,KOSPI,005300,롯데칠성,103200.0,161364.0,56.36%
110,KOSPI,489790,한화비전,70000.0,109333.0,56.19%
111,KOSPI,064960,SNT모티브,29850.0,46400.0,55.44%
112,KOSPI,375500,DL이앤씨,79200.0,122588.0,54.78%
113,KOSPI,111770,영원무역,77900.0,120556.0,54.76%
114,KOSPI,034230,파라다이스,14680.0,22667.0,54.41%
115,KOSPI,009900,명신산업,8420.0,13000.0,54.39%
116,KOSPI,069260,TKG휴켐스,16840.0,26000.0,54.39%
117,KOSPI,272210,한화시스템,96100.0,148231.0,54.25%
118,KOSPI,012450,한화에어로스페이스,1189000.0,1831667.0,54.05%
119,KOSPI,003540,대신증권,29700.0,45667.0,53.76%
120,KOSPI,006800,미래에셋증권,50700.0,77750.0,53.35%
121,KOSPI,003160,디아이,29050.0,44500.0,53.18%
122,KOSPI,097950,CJ제일제당,192900.0,295455.0,53.16%
123,KOSPI,017810,풀무원,9800.0,15000.0,53.06%
124,KOSPI,294870,IPARK현대산업개발,20200.0,30917.0,53.05%
125,KOSPI,086280,현대글로비스,212000.0,324353.0,53.00%
126,KOSPI,004000,롯데정밀화학,49100.0,75000.0,52.75%
127,KOSPI,003850,보령,9180.0,14000.0,52.51%
128,KOSPI,084010,대한제강,8790.0,13400.0,52.45%
129,KOSPI,010060,OCI홀딩스,271500.0,413750.0,52.39%
130,KOSPI,010130,고려아연,1209000.0,1841250.0,52.30%
131,KOSPI,293480,하나제약,9200.0,14000.0,52.17%
132,KOSPI,052690,한전기술,136700.0,208000.0,52.16%
133,KOSPI,013890,지누스,9860.0,15000.0,52.13%
134,KOSPI,017800,현대엘리베이터,78900.0,120000.0,52.09%
135,KOSPI,033270,유나이티드제약,18210.0,27500.0,51.02%
136,KOSPI,183190,아세아시멘트,9940.0,15000.0,50.91%
137,KOSPI,068270,셀트리온,173600.0,261776.0,50.79%
138,KOSPI,192820,코스맥스,165600.0,249611.0,50.73%
139,KOSPI,248070,솔루엠,18340.0,27600.0,50.49%
140,KOSPI,105630,한세실업,8650.0,13000.0,50.29%
141,KOSPI,034020,두산에너빌리티,99600.0,149563.0,50.16%
142,KOSPI,213500,한솔제지,6830.0,10250.0,50.07%
143,KOSPI,139480,이마트,87500.0,131200.0,49.94%
144,KOSPI,009420,한올바이오파마,54900.0,82250.0,49.82%
145,KOSPI,019680,대교,1002.0,1500.0,49.70%
146,KOSPI,453340,현대그린푸드,16710.0,25000.0,49.61%
147,KOSPI,100090,SK오션플랜트,17290.0,25857.0,49.55%
148,KOSPI,071050,한국금융지주,230500.0,344625.0,49.51%
149,KOSPI,108670,LX하우시스,32800.0,49000.0,49.39%
150,KOSPI,178920,PI첨단소재,22600.0,33750.0,49.34%
151,KOSPI,089860,롯데렌탈,30050.0,44778.0,49.01%
152,KOSPI,097520,엠씨넥스,21750.0,32400.0,48.97%
153,KOSPI,011760,현대코퍼레이션,24900.0,37000.0,48.59%
154,KOSPI,000080,하이트진로,15630.0,23200.0,48.43%
155,KOSPI,004370,농심,364000.0,540000.0,48.35%
156,KOSPI,282330,BGF리테일,117500.0,174214.0,48.27%
157,KOSPI,047040,대우건설,22950.0,34000.0,48.15%
158,KOSPI,071840,롯데하이마트,6700.0,9900.0,47.76%
159,KOSPI,064350,현대로템,211500.0,311944.0,47.49%
160,KOSPI,007660,이수페타시스,121400.0,178750.0,47.24%
161,KOSPI,025540,한국단자,74900.0,110000.0,46.86%
162,KOSPI,047810,한국항공우주,152000.0,223188.0,46.83%
163,KOSPI,306200,세아제강,138800.0,203400.0,46.54%
164,KOSPI,081660,미스토홀딩스,39900.0,58444.0,46.48%
165,KOSPI,111110,호전실업,6490.0,9500.0,46.38%
166,KOSPI,114090,GKL,11190.0,16333.0,45.96%
167,KOSPI,000880,한화,120900.0,176200.0,45.74%
168,KOSPI,207940,삼성바이오로직스,1430000.0,2083500.0,45.70%
169,KOSPI,008770,호텔신라,57600.0,83909.0,45.68%
170,KOSPI,015760,한국전력,39350.0,57267.0,45.53%
171,KOSPI,462870,시프트업,30950.0,45000.0,45.40%
172,KOSPI,005830,DB손해보험,149900.0,217938.0,45.39%
173,KOSPI,006260,LS,417500.0,605556.0,45.04%
174,KOSPI,036570,NC,258500.0,374167.0,44.75%
175,KOSPI,010140,삼성중공업,27700.0,40050.0,44.58%
176,KOSPI,005070,코스모신소재,44050.0,63667.0,44.53%
177,KOSPI,483650,달바글로벌,200500.0,289250.0,44.26%
178,KOSPI,028670,팬오션,5130.0,7400.0,44.25%
179,KOSPI,021240,코웨이,91000.0,131250.0,44.23%
180,KOSPI,373220,LG에너지솔루션,400000.0,576565.0,44.14%
181,KOSPI,079160,CJ CGV,4585.0,6600.0,43.95%
182,KOSPI,000270,기아,158800.0,228200.0,43.70%
183,KOSPI,298050,HS효성첨단소재,196100.0,281667.0,43.63%
184,KOSPI,456040,OCI,104600.0,150000.0,43.40%
185,KOSPI,030190,NICE평가정보,14010.0,20000.0,42.76%
186,KOSPI,001250,GS글로벌,3015.0,4300.0,42.62%
187,KOSPI,300720,한일시멘트,14050.0,20000.0,42.35%
188,KOSPI,000520,삼일제약,7050.0,10000.0,41.84%
189,KOSPI,009450,경동나비엔,70200.0,99500.0,41.74%
190,KOSPI,175330,JB금융지주,26600.0,37688.0,41.68%
191,KOSPI,001040,CJ,183500.0,259600.0,41.47%
192,KOSPI,361610,SK아이이테크놀로지,18330.0,25900.0,41.30%
193,KOSPI,454910,두산로보틱스,102700.0,145000.0,41.19%
194,KOSPI,030200,KT,53500.0,75500.0,41.12%
195,KOSPI,003670,포스코퓨처엠,202000.0,285000.0,41.09%
196,KOSPI,009540,HD한국조선해양,421000.0,592857.0,40.82%
197,KOSPI,103590,일진전기,88000.0,123750.0,40.62%
198,KOSPI,000150,두산,1634000.0,2297273.0,40.59%
199,KOSPI,035250,강원랜드,15300.0,21500.0,40.52%
200,KOSPI,036460,한국가스공사,34750.0,48750.0,40.29%
201,KOSPI,035420,NAVER,235000.0,329227.0,40.10%
202,KOSPI,316140,우리금융지주,31550.0,44200.0,40.10%
203,KOSPI,005180,빙그레,67900.0,95000.0,39.91%
204,KOSPI,005440,현대지에프홀딩스,13620.0,19000.0,39.50%
205,KOSPI,139130,iM금융지주,17300.0,24006.0,38.76%
206,KOSPI,161890,한국콜마,87800.0,121789.0,38.71%
207,KOSPI,011780,금호석유화학,129000.0,178385.0,38.28%
208,KOSPI,005500,삼진제약,18810.0,26000.0,38.22%
209,KOSPI,241560,두산밥캣,65900.0,91071.0,38.20%
210,KOSPI,016380,KG스틸,5610.0,7750.0,38.15%
211,KOSPI,138930,BNK금융지주,17730.0,24412.0,37.69%
212,KOSPI,002350,넥센타이어,7130.0,9817.0,37.69%
213,KOSPI,051910,LG화학,342500.0,470200.0,37.28%
214,KOSPI,016360,삼성증권,119200.0,163556.0,37.21%
215,KOSPI,010950,S-Oil,105100.0,144200.0,37.20%
216,KOSPI,278470,에이피알,378000.0,517222.0,36.83%
217,KOSPI,078930,GS,71300.0,97500.0,36.75%
218,KOSPI,443060,HD현대마린솔루션,239000.0,326667.0,36.68%
219,KOSPI,001940,KISCO홀딩스,24150.0,33000.0,36.65%
220,KOSPI,002380,KCC,533000.0,727333.0,36.46%
221,KOSPI,272450,진에어,6050.0,8250.0,36.36%
222,KOSPI,079430,현대리바트,6260.0,8533.0,36.31%
223,KOSPI,051600,한전KPS,51000.0,69462.0,36.20%
224,KOSPI,042660,한화오션,125100.0,170316.0,36.14%
225,KOSPI,001440,대한전선,39500.0,53667.0,35.87%
226,KOSPI,005380,현대차,601000.0,815769.0,35.74%
227,KOSPI,000990,DB하이텍,154500.0,209000.0,35.28%
228,KOSPI,005940,NH투자증권,31450.0,42528.0,35.22%
229,KOSPI,286940,롯데이노베이트,19600.0,26500.0,35.20%
230,KOSPI,062040,산일전기,241500.0,326500.0,35.20%
231,KOSPI,267260,HD현대일렉트릭,1087000.0,1468571.0,35.10%
232,KOSPI,271560,오리온,134000.0,180417.0,34.64%
233,KOSPI,007070,GS리테일,23050.0,31000.0,34.49%
234,KOSPI,104700,한국철강,8930.0,12000.0,34.38%
235,KOSPI,028050,삼성E&A,49700.0,66763.0,34.33%
236,KOSPI,039570,HDC랩스,7830.0,10500.0,34.10%
237,KOSPI,000240,한국앤컴퍼니,24650.0,33000.0,33.87%
238,KOSPI,009830,한화솔루션,38100.0,50928.0,33.67%
239,KOSPI,005880,대한해운,2060.0,2750.0,33.50%
240,KOSPI,004990,롯데지주,26500.0,35333.0,33.33%
241,KOSPI,032640,LG유플러스,15010.0,20000.0,33.24%
242,KOSPI,329180,HD현대중공업,684000.0,911048.0,33.19%
243,KOSPI,323410,카카오뱅크,22900.0,30458.0,33.00%
244,KOSPI,010690,화신,12030.0,16000.0,33.00%
245,KOSPI,009240,한샘,33850.0,45000.0,32.94%
246,KOSPI,005850,에스엘,69400.0,92000.0,32.56%
247,KOSPI,030000,제일기획,19200.0,25417.0,32.38%
248,KOSPI,012750,에스원,71200.0,94000.0,32.02%
249,KOSPI,138040,메리츠금융지주,112200.0,148000.0,31.91%
250,KOSPI,001340,PKC,5840.0,7700.0,31.85%
251,KOSPI,011210,현대위아,76300.0,100600.0,31.85%
252,KOSPI,060980,HL홀딩스,43950.0,57667.0,31.21%
253,KOSPI,229640,LS에코에너지,65100.0,85286.0,31.01%
254,KOSPI,279570,케이뱅크,6880.0,9000.0,30.81%
255,KOSPI,034220,LG디스플레이,13530.0,17688.0,30.73%
256,KOSPI,004690,삼천리,122400.0,160000.0,30.72%
257,KOSPI,079550,LIG디펜스앤에어로스페이스,884000.0,1152941.0,30.42%
258,KOSPI,195870,해성디에스,79400.0,103188.0,29.96%
259,KOSPI,214320,이노션,19560.0,25375.0,29.73%
260,KOSPI,161390,한국타이어앤테크놀로지,65600.0,85067.0,29.68%
261,KOSPI,024110,기업은행,21850.0,28250.0,29.29%
262,KOSPI,014680,한솔케미칼,297500.0,384500.0,29.24%
263,KOSPI,003550,LG,109900.0,142000.0,29.21%
264,KOSPI,003070,코오롱글로벌,10070.0,13000.0,29.10%
265,KOSPI,012330,현대모비스,603000.0,778000.0,29.02%
266,KOSPI,004150,한솔홀딩스,3570.0,4600.0,28.85%
267,KOSPI,007340,DN오토모티브,42700.0,55000.0,28.81%
268,KOSPI,002990,금호건설,4410.0,5650.0,28.12%
269,KOSPI,055550,신한지주,100800.0,128611.0,27.59%
270,KOSPI,108320,LX세미콘,48600.0,62000.0,27.57%
271,KOSPI,031430,신세계인터내셔날,14840.0,18857.0,27.07%
272,KOSPI,079900,전진건설로봇,54000.0,68500.0,26.85%
273,KOSPI,181710,NHN,40650.0,51273.0,26.13%
274,KOSPI,005930,삼성전자,362500.0,455833.0,25.75%
275,KOSPI,298040,효성중공업,3693000.0,4638462.0,25.60%
276,KOSPI,031210,서울보증보험,44600.0,56000.0,25.56%
277,KOSPI,105560,KB금융,163100.0,204632.0,25.46%
278,KOSPI,192650,드림텍,5600.0,7000.0,25.00%
279,KOSPI,086790,하나금융지주,126100.0,157211.0,24.67%
280,KOSPI,302440,SK바이오사이언스,39400.0,49000.0,24.37%
281,KOSPI,082640,동양생명,7970.0,9900.0,24.22%
282,KOSPI,029780,삼성카드,49600.0,61500.0,23.99%
283,KOSPI,053210,스카이라이프,4465.0,5533.0,23.92%
284,KOSPI,000370,한화손해보험,6870.0,8471.0,23.30%
285,KOSPI,475150,SK이터닉스,48700.0,60000.0,23.20%
286,KOSPI,383220,F&F,80400.0,98800.0,22.89%
287,KOSPI,037560,LG헬로비전,2090.0,2567.0,22.82%
288,KOSPI,192080,더블유게임즈,66700.0,81083.0,21.56%
289,KOSPI,017670,SK텔레콤,95900.0,115882.0,20.84%
290,KOSPI,033780,KT&G,180400.0,217692.0,20.67%
291,KOSPI,089590,제주항공,4890.0,5900.0,20.65%
292,KOSPI,336260,두산퓨얼셀,64300.0,77500.0,20.53%
293,KOSPI,042700,한미반도체,315500.0,380000.0,20.44%
294,KOSPI,003690,코리안리,13750.0,16333.0,18.79%
295,KOSPI,051900,LG생활건강,237000.0,275333.0,16.17%
296,KOSPI,005680,삼영전자,14790.0,17000.0,14.94%
297,KOSPI,088350,한화생명,5440.0,6242.0,14.74%
298,KOSPI,007690,국도화학,36000.0,41000.0,13.89%
299,KOSPI,034730,SK,687000.0,772333.0,12.42%
300,KOSPI,204320,HL만도,68800.0,76950.0,11.85%
301,KOSPI,003490,대한항공,28850.0,32231.0,11.72%
302,KOSPI,353200,대덕전자,167600.0,186538.0,11.30%
303,KOSPI,011200,HMM,20450.0,22300.0,9.05%
304,KOSPI,023530,롯데쇼핑,188700.0,205667.0,8.99%
305,KOSPI,018880,한온시스템,4640.0,5053.0,8.90%
306,KOSPI,010120,LS ELECTRIC,242000.0,260000.0,7.44%
307,KOSPI,244920,에이플러스에셋,10820.0,11500.0,6.28%
308,KOSPI,093370,후성,18840.0,20000.0,6.16%
309,KOSPI,064400,LG씨엔에스,90000.0,95222.0,5.80%
310,KOSPI,000660,SK하이닉스,2685000.0,2835000.0,5.59%
311,KOSPI,028260,삼성물산,485500.0,510769.0,5.20%
312,KOSPI,001450,현대해상,39750.0,41412.0,4.18%
313,KOSPI,058430,포스코스틸리온,5950.0,6180.0,3.87%
314,KOSPI,011790,SKC,125600.0,130000.0,3.50%
315,KOSPI,018260,삼성에스디에스,221000.0,228200.0,3.26%
316,KOSPI,307950,현대오토에버,668000.0,665938.0,-0.31%
317,KOSPI,000810,삼성화재,700000.0,665706.0,-4.90%
318,KOSPI,004170,신세계,730000.0,679118.0,-6.97%
319,KOSPI,007810,코리아써키트,136000.0,124000.0,-8.82%
320,KOSPI,001740,SK네트웍스,10690.0,9350.0,-12.54%
321,KOSPI,011070,LG이노텍,1283000.0,1102048.0,-14.10%
322,KOSPI,009150,삼성전기,2200000.0,1848600.0,-15.97%
323,KOSPI,069960,현대백화점,204000.0,171375.0,-15.99%
324,KOSPI,032830,삼성생명,469000.0,380321.0,-18.91%
325,KOSPI,402340,SK스퀘어,1700000.0,1348571.0,-20.67%
326,KOSPI,066570,LG전자,228500.0,166750.0,-27.02%
327,KOSPI,085620,미래에셋생명,32000.0,14000.0,-56.25%
328,KOSDAQ,318060,그래피,20650.0,62000.0,200.24%
329,KOSDAQ,032500,케이엠더블유,24350.0,70000.0,187.47%
330,KOSDAQ,491000,리브스메드,42200.0,120000.0,184.36%
331,KOSDAQ,125210,아모그린텍,8830.0,24000.0,171.80%
332,KOSDAQ,456010,아이씨티케이,22200.0,60000.0,170.27%
333,KOSDAQ,304360,에스바이오메딕스,24400.0,65000.0,166.39%
334,KOSDAQ,950160,코오롱티슈진,106600.0,280000.0,162.66%
335,KOSDAQ,372320,큐로셀,31000.0,80000.0,158.06%
336,KOSDAQ,347700,스피어,27150.0,70000.0,157.83%
337,KOSDAQ,376270,HEM파마,50500.0,130000.0,157.43%
338,KOSDAQ,024850,HLB이노베이션,13800.0,34500.0,150.00%
339,KOSDAQ,043260,성호전자,40000.0,100000.0,150.00%
340,KOSDAQ,108380,대양전기공업,19570.0,48000.0,145.27%
341,KOSDAQ,282720,금양그린파워,8180.0,20000.0,144.50%
342,KOSDAQ,397030,에이프릴바이오,41300.0,100667.0,143.75%
343,KOSDAQ,389650,넥스트바이오메디컬,40150.0,97667.0,143.26%
344,KOSDAQ,073490,LIG아큐버,33050.0,80000.0,142.06%
345,KOSDAQ,115440,우리넷,10410.0,25000.0,140.15%
346,KOSDAQ,290740,액트로,12110.0,29000.0,139.47%
347,KOSDAQ,327260,RF머트리얼즈,63000.0,148842.0,136.26%
348,KOSDAQ,354320,알멕,51500.0,120000.0,133.01%
349,KOSDAQ,171090,선익시스템,71700.0,166333.0,131.98%
350,KOSDAQ,226400,오스테오닉,4385.0,10000.0,128.05%
351,KOSDAQ,042520,한스바이오메드,24300.0,55000.0,126.34%
352,KOSDAQ,107640,한중엔시에스,42950.0,97000.0,125.84%
353,KOSDAQ,041920,메디아나,14170.0,32000.0,125.83%
354,KOSDAQ,234340,헥토파이낸셜,22850.0,51500.0,125.38%
355,KOSDAQ,099190,아이센스,16160.0,36000.0,122.77%
356,KOSDAQ,310210,보로노이,202500.0,450000.0,122.22%
357,KOSDAQ,125490,한라캐스트,11260.0,25000.0,122.02%
358,KOSDAQ,050890,쏠리드,12370.0,27333.0,120.96%
359,KOSDAQ,451760,컨텍,12120.0,26700.0,120.30%
360,KOSDAQ,473980,노머스,12280.0,27000.0,119.87%
361,KOSDAQ,458870,씨어스,32800.0,71750.0,118.75%
362,KOSDAQ,048910,대원미디어,5040.0,11000.0,118.25%
363,KOSDAQ,298380,에이비엘바이오,101300.0,220000.0,117.18%
364,KOSDAQ,058970,엠로,19900.0,43000.0,116.08%
365,KOSDAQ,099430,바이오플러스,4435.0,9500.0,114.21%
366,KOSDAQ,061090,세나테크놀로지,37600.0,80000.0,112.77%
367,KOSDAQ,297090,씨에스베어링,4610.0,9800.0,112.58%
368,KOSDAQ,054210,이랜텍,8530.0,18000.0,111.02%
369,KOSDAQ,474170,루미르,8810.0,18500.0,109.99%
370,KOSDAQ,138080,오이솔루션,28750.0,60000.0,108.70%
371,KOSDAQ,253450,스튜디오드래곤,24050.0,50083.0,108.25%
372,KOSDAQ,230240,에치에프알,24600.0,51000.0,107.32%
373,KOSDAQ,052400,코나아이,46550.0,96500.0,107.30%
374,KOSDAQ,063570,NICE인프라,3410.0,7000.0,105.28%
375,KOSDAQ,376300,디어유,23150.0,47429.0,104.88%
376,KOSDAQ,361390,제노코,15630.0,32000.0,104.73%
377,KOSDAQ,035760,CJ ENM,36750.0,74250.0,102.04%
378,KOSDAQ,053580,웹케시,6480.0,13000.0,100.62%
379,KOSDAQ,475960,토모큐브,38000.0,76000.0,100.00%
380,KOSDAQ,405100,큐알티,15020.0,30000.0,99.73%
381,KOSDAQ,393890,더블유씨피,11890.0,23667.0,99.05%
382,KOSDAQ,490470,세미파이브,26200.0,52000.0,98.47%
383,KOSDAQ,394280,오픈엣지테크놀로지,14200.0,28000.0,97.18%
384,KOSDAQ,091580,상신이디피,17860.0,35000.0,95.97%
385,KOSDAQ,053030,바이넥스,7930.0,15500.0,95.46%
386,KOSDAQ,419530,SAMG엔터,28350.0,55000.0,94.00%
387,KOSDAQ,389020,자람테크놀로지,31300.0,60000.0,91.69%
388,KOSDAQ,023160,태광,30550.0,58500.0,91.49%
389,KOSDAQ,243840,신흥에스이씨,5930.0,11350.0,91.40%
390,KOSDAQ,121600,나노신소재,57600.0,110000.0,90.97%
391,KOSDAQ,194700,노바렉스,13670.0,26000.0,90.20%
392,KOSDAQ,388210,씨엠티엑스,105900.0,200500.0,89.33%
393,KOSDAQ,264450,유비쿼스,11620.0,22000.0,89.33%
394,KOSDAQ,039200,오스코텍,39650.0,75000.0,89.16%
395,KOSDAQ,462350,이노스페이스,11910.0,22500.0,88.92%
396,KOSDAQ,086450,동국제약,18810.0,35500.0,88.73%
397,KOSDAQ,006730,서부T&D,10600.0,20000.0,88.68%
398,KOSDAQ,189300,인텔리안테크,96000.0,180833.0,88.37%
399,KOSDAQ,099320,쎄트렉아이,111500.0,210000.0,88.34%
400,KOSDAQ,148150,세경하이테크,3465.0,6500.0,87.59%
401,KOSDAQ,263750,펄어비스,39000.0,73125.0,87.50%
402,KOSDAQ,476060,온코닉테라퓨틱스,16150.0,30000.0,85.76%
403,KOSDAQ,441270,파인엠텍,7560.0,14000.0,85.19%
404,KOSDAQ,051500,CJ프레시웨이,23950.0,44333.0,85.11%
405,KOSDAQ,083650,비에이치아이,65000.0,120000.0,84.62%
406,KOSDAQ,214180,헥토이노베이션,15200.0,28000.0,84.21%
407,KOSDAQ,078600,대주전자재료,116800.0,215000.0,84.08%
408,KOSDAQ,295310,에이치브이엠,73900.0,136000.0,84.03%
409,KOSDAQ,086390,유니테스트,14420.0,26500.0,83.77%
410,KOSDAQ,282880,코윈테크,12000.0,22000.0,83.33%
411,KOSDAQ,200670,휴메딕스,27500.0,50000.0,81.82%
412,KOSDAQ,394420,리센스메디컬,22000.0,40000.0,81.82%
413,KOSDAQ,030520,한글과컴퓨터,19130.0,34333.0,79.47%
414,KOSDAQ,218410,RFHIC,75000.0,132600.0,76.80%
415,KOSDAQ,033500,동성화인텍,19620.0,34667.0,76.69%
416,KOSDAQ,037440,희림,4545.0,8000.0,76.02%
417,KOSDAQ,114840,아이패밀리에스씨,8900.0,15500.0,74.16%
418,KOSDAQ,450950,아스테라시스,7760.0,13500.0,73.97%
419,KOSDAQ,417840,저스템,15540.0,27000.0,73.75%
420,KOSDAQ,094360,칩스앤미디어,14390.0,25000.0,73.73%
